"wot_key","Shop.y","service_group","wo_type","wot_status","status_duration","time_bucket","wot_description","Project","Activity","asset_id","tag_number","serial_id","asset_description","year_num","week_num","Unit","Work.Order","Task.No.","Sequence","PC.Bus.Unit","Business.Unit","Dependency","Removal.Task","To","Overlap","Duration.x","Asset.Up","Location","Status","Status.Dt.Tm","Required.Start","Start.Time","Scheduled.Start","Start.Time.1","Scheduled.End","End.Time","End","End.Time.1","Act..End.Dttm","Actual.Start","Start.Time.2","Actual.End","End.Time.2","Act..Start.Dttm","Passive.Proj.","Scheduler","Lead.Person","Closed.Dt","Completed.Date","Est..Labor.Cost","Es..Material.Co","Est..Tools.Cost","Est..PO.cost","Schedule.Labor","Material.Cost","Tools.Cost","Purchase.cost","Act..Labor.Cost","Actual.Cost","Act..Tools.Cost","Actual.Cost.1","Downtime.hours","Failure.Date","Rate","Recover.Cost","Name","Supplier","Supp.Cntct","Claim.ID","Problem.Group","Problem","Cause","Resolution","Action","Needs.Repair","Supervisor","Labor","Tools","Inventory","Purchase.OnHand","Requirement.Ln","Requirement.Ln.1","Requirement.Ln.2","Line.No","Requirement.Ln.3","Requirement.Ln.4","Requirement.Ln.5","Requirement.Ln.6","Alert","Chargeback","Rate.Select","Rate.Set","Ret.Type","Cap.Flag","Currency","Filter.ID","Min.Cap","Amount.to","Man.Close","Custodian","Component.of","ID","Dept","WO.Job.Tmplt","WO.Task.Tmplt","Commit.Rule","Status.1","Reserve.Rule","Status.2","Priority","Business.Unit.1","Shop.x","Crew","Area.ID","Type","Last.Sent","Last.Updated","Updated.By","Last.Updt","sched_start_duration","sched_start_month","sched_start_year","pc_bus_unit","Duration.y","asset_key"
"STAUS-854-9","PERTH","CLIENTOWN","ADHOC","PSCH",69,"60-90","Receive TFMC CPI Item - MQC Test & Flush plate; SCMMB test and flush plate; KC-4 test and flush plate, SCM Running tool, SCM workshop lifting tool",221703,"3000",NA,NA,NA,NA,2023,30,"STAUS",854,9,90,"B0811","",0,NA,0,0,8,NA,"",1,2023-05-16,"11/09/2023","12:00:00.000000AM",2023-05-01,"12:00:00.000000AM","01/05/2023","11:59:00.000000PM","11/09/2023","11:59:00.000000PM",NA,"","","","",NA,"",1,"FBHATTI","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",NA,"N","N","N","N",1,1,1,1,1,1,1,1,NA,"N",1,"",NA,NA,"AUD",NA,0,0,"N",NA,NA,NA,NA,"","",2,NA,2,NA,999,"","",NA,"","",NA,NA,"AWTAYLOR","18/07/2023  6:24:51PM",84,5,2023,"B0811",1,NA
"STAUS-854-10","PERTH","CLIENTOWN","ADHOC","PSCH",69,"60-90","Perform FAT",221703,"5100",NA,NA,NA,NA,2023,30,"STAUS",854,10,100,"B0811","",0,NA,0,0,80,NA,"",1,2023-05-16,"12/09/2023","12:00:00.000000AM",2023-05-01,"12:00:00.000000AM","01/05/2023","11:59:00.000000PM","18/09/2023","11:59:00.000000PM",NA,"","","","",NA,"",1,"FBHATTI","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",NA,"N","N","N","N",1,1,1,1,1,1,1,1,NA,"N",1,"",NA,NA,"AUD",NA,0,0,"N",NA,NA,NA,NA,"","",2,NA,2,NA,999,"","",NA,"","",NA,NA,"AWTAYLOR","18/07/2023  6:24:51PM",84,5,2023,"B0811",1,NA
"STAUS-854-11","PERTH","CLIENTOWN","ADHOC","PSCH",69,"60-90","Close punch list items",221703,"4100",NA,NA,NA,NA,2023,30,"STAUS",854,11,110,"B0811","",0,NA,0,0,32,NA,"",1,2023-05-16,"19/09/2023","12:00:00.000000AM",2023-05-01,"12:00:00.000000AM","01/05/2023","11:59:00.000000PM","20/09/2023","11:59:00.000000PM",NA,"","","","",NA,"",1,"FBHATTI","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",NA,"N","N","N","N",1,1,1,1,1,1,1,1,NA,"N",1,"",NA,NA,"AUD",NA,0,0,"N",NA,NA,NA,NA,"","",2,NA,2,NA,999,"","",NA,"","",NA,NA,"AWTAYLOR","18/07/2023  6:24:51PM",84,5,2023,"B0811",1,NA
"STLAD-250-1","LUANDA","DRILL SUPP","PSTJB","RWRK",69,"60-90","TSR 227 - X-Part Cameras for repair Pegasus 4KM SN: PEG 618; SN: PEG 1095; SN: PEG 043; SN: PEG 211; SN: PEG 1046; SN: PEG 754 6x",703088,"1",NA,NA,NA,NA,2023,30,"STLAD",250,1,10,"B0078","",0,NA,0,0,1,NA,"",1,2023-05-16,"29/01/2023","12:00:00.000000AM",2023-01-29,"12:00:00.000000AM","31/01/2023","11:59:00.000000PM","31/01/2023","11:59:00.000000PM",NA,"","","","",NA,"",16,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",NA,"Y","N","N","N",1,1,1,1,1,1,1,1,NA,"N",1,"WORKORDER",NA,NA,"AOA",NA,0,0,"N",NA,NA,NA,NA,"","",2,NA,2,NA,999,"","",NA,"","",NA,NA,"DANTONIO","21/07/2023  9:13:21AM",176,1,2023,"B0078",1,NA
"STABO-571-1","ABERDEEN","DRILL SUPP","PLAN","QC",68,"60-90","PIT CTR",184031,"4260","9116","BP00303","BP00303","Tool, Pull-In (DMaC) - #1",2023,30,"STABO",571,1,10,"B0551","BUSTR",0,NA,0,0,4,NA,"EMEA0501",1,2023-05-17,"10/05/2023","12:00:00.000000AM",2023-05-10,"12:00:00.000000AM","31/05/2023","11:59:00.000000PM","31/05/2023","11:59:00.000000PM",NA,"","","","",NA,"",16,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",2020502,"Y","N","N","N",1,2,2,1,1,1,1,1,NA,"N",1,"WOMUK",NA,NA,"GBP",NA,0,0,"N",NA,NA,NA,NA,"","BP_ABO_PULL_IN_PP",2,NA,2,NA,999,"","",NA,"","",NA,NA,"JKAUR3","17/05/2023  1:01:55AM",75,5,2023,"B0551",1,"BUSTR-9116"
"STAUS-854-4","PERTH","CLIENTOWN","ADHOC","PSCH",67,"60-90","Inspect CPI items from TFMC",221703,"3000",NA,NA,NA,NA,2023,30,"STAUS",854,4,40,"B0811","",0,NA,0,0,2,NA,"",1,2023-05-18,"30/05/2023","12:00:00.000000AM",2023-05-01,"12:00:00.000000AM","01/05/2023","11:59:00.000000PM","30/05/2023","11:59:00.000000PM",NA,"","","","",NA,"",1,"FBHATTI","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",NA,"N","N","N","N",1,1,1,1,1,1,1,1,NA,"N",1,"",NA,NA,"AUD",NA,0,0,"N",NA,NA,NA,NA,"","",2,NA,2,NA,999,"","",NA,"","",NA,NA,"AWTAYLOR","18/07/2023  6:24:51PM",84,5,2023,"B0811",1,NA
"STAUS-854-13","PERTH","CLIENTOWN","ADHOC","PSCH",67,"60-90","Inspection of CPI items from TFMC",221703,"4100",NA,NA,NA,NA,2023,30,"STAUS",854,13,130,"B0811","",0,NA,0,0,1,NA,"",1,2023-05-18,"25/05/2023","12:00:00.000000AM",2023-05-01,"12:00:00.000000AM","06/10/2023","11:59:00.000000PM","25/10/2023","11:59:00.000000PM",NA,"","","","",NA,"",1,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",NA,"N","N","N","N",1,1,1,1,1,1,1,1,NA,"N",1,"",NA,NA,"AUD",NA,0,0,"N",NA,NA,NA,NA,"","",2,NA,2,NA,999,"","",NA,"","",NA,NA,"AWTAYLOR","18/07/2023  6:24:51PM",84,5,2023,"B0811",1,NA
"STABO-572-1","ABERDEEN","DRILL SUPP","PLAN","QC",63,"60-90","SIT Equipment, Change Out Tool (COT)",184031,"4260","8840","BP00007","BP00007","SIT Equipment, Change Out Tool (COT)",2023,30,"STABO",572,1,10,"B0551","BUSTR",0,NA,0,0,7.5,NA,"EMEA0081",1,2023-05-22,"11/05/2023","12:00:00.000000AM",2023-05-11,"12:00:00.000000AM","31/05/2023","11:59:00.000000PM","31/05/2023","11:59:00.000000PM",NA,"","","","",NA,"",16,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",2020502,"Y","N","N","N",1,1,1,1,1,1,1,1,NA,"N",1,"WOMUK",NA,NA,"GBP",NA,0,0,"N",NA,NA,NA,NA,"","BP_ABO_COT_SIT_PP",2,NA,2,NA,999,"","",NA,"","",NA,NA,"JKAUR3","22/05/2023  2:19:08AM",74,5,2023,"B0551",1,"BUSTR-8840"
"STAUS-875-1","PERTH","CLIENTOWN","PLAN","OPEN",62,"60-90","204452 EPRS PFADF Level 3 PSM",204452,"8312",NA,NA,NA,NA,2023,30,"STAUS",875,1,10,"B0811","",0,NA,0,0,128,NA,"",1,2023-05-23,"07/08/2023","12:00:00.000000AM",2023-05-23,"12:00:00.000000AM","26/05/2023","11:59:00.000000PM","28/08/2023","11:59:00.000000PM",NA,"","","","",NA,"",21,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",NA,"N","N","N","N",1,2,1,1,1,1,1,1,NA,"N",1,"",NA,NA,"AUD",NA,0,0,"N",NA,NA,NA,NA,"","",2,NA,2,NA,999,"","",NA,"","",NA,NA,"ASHARMA21","23/05/2023 10:18:12PM",62,5,2023,"B0811",128,NA
"STLAD-329-1","LUANDA","INTV SLTN","PLAN","PSCH",62,"60-90","MOONPOOL AND WIRELINE MAST BRIDGES MAINTENANCE: Quarterly Maintenance, Biannual Maintenance, and Yearly Maintenance",704286,"604","7754","MPB-001","MBP-001","MOON POOL BRIDGE",2023,30,"STLAD",329,1,10,"B0078","BUSTR",0,NA,0,0,40,NA,"EMEA0089",1,2023-05-23,"06/06/2023","12:00:00.000000AM",2023-06-06,"12:00:00.000000AM","08/06/2023","11:59:00.000000PM","08/06/2023","11:59:00.000000PM",NA,"","","","",NA,"N",8,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"",NA,"Y","N","N","N",1,1,1,1,1,1,1,1,NA,"",1,"WORKORDER",NA,NA,"AOA",NA,0,0,"N",NA,NA,NA,NA,"MOONPOOL__TEMPLATE","MNPOOL_WRLN_MAST",2,NA,2,NA,999,"STLAD","LUANDA",NA,"","PM3MT",NA,NA,"OIIBATCH","",48,6,2023,"B0078",40,"BUSTR-7754"
"STLAD-330-1","LUANDA","INTV SLTN","PLAN","PSCH",62,"60-90","IRIS WIRELINE LUBRICATOR ASSEMBLY MAINTENANCE PROCEDURE: Quarterly Maintenance, Yearly Maintenance and Testing, 4 Year Maintenance, and 5 Year Maintenance",704286,"604","7668","LUB-001","BO-014-0030","7-1/16” 10K x 7-1/16” 10K x 20’ SPOOL",2023,30,"STLAD",330,1,10,"B0078","BUSTR",0,NA,0,0,40,NA,"EMEA0089",1,2023-05-23,"06/06/2023","12:00:00.000000AM",2023-06-06,"12:00:00.000000AM","08/06/2023","11:59:00.000000PM","08/06/2023","11:59:00.000000PM",NA,"","","","",NA,"N",8,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"",NA,"Y","N","N","N",1,1,1,1,1,1,1,1,NA,"",1,"WORKORDER",NA,NA,"AOA",NA,0,0,"N",NA,NA,NA,NA,"LUBRICATOR_TEMPLATE","LUBRICATOR",2,NA,2,NA,999,"STLAD","LUANDA",NA,"","PM3MT",NA,NA,"OIIBATCH","",48,6,2023,"B0078",40,"BUSTR-7668"
"STLAD-330-2","LUANDA","INTV SLTN","PLAN","PSCH",62,"60-90","IRIS WIRELINE LUBRICATOR ASSEMBLY MAINTENANCE PROCEDURE: Quarterly Maintenance, Yearly Maintenance and Testing, 4 Year Maintenance, and 5 Year Maintenance",704286,"604","7669","LUB-002","BO-014-0050","7-1/16"" 10K x 7-1/16"" 10K API FLANGE PROFILE 20' SPOOL",2023,30,"STLAD",330,2,10,"B0078","BUSTR",0,NA,0,0,40,NA,"EMEA0089",1,2023-05-23,"06/06/2023","12:00:00.000000AM",2023-06-06,"12:00:00.000000AM","08/06/2023","11:59:00.000000PM","08/06/2023","11:59:00.000000PM",NA,"","","","",NA,"N",8,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"",NA,"Y","N","N","N",1,1,1,1,1,1,1,1,NA,"",1,"WORKORDER",NA,NA,"AOA",NA,0,0,"N",NA,NA,NA,NA,"LUBRICATOR_TEMPLATE","LUBRICATOR",2,NA,2,NA,999,"STLAD","LUANDA",NA,"","PM3MT",NA,NA,"OIIBATCH","",48,6,2023,"B0078",40,"BUSTR-7669"
"STLAD-330-3","LUANDA","INTV SLTN","PLAN","PSCH",62,"60-90","IRIS WIRELINE LUBRICATOR ASSEMBLY MAINTENANCE PROCEDURE: Quarterly Maintenance, Yearly Maintenance and Testing, 4 Year Maintenance, and 5 Year Maintenance",704286,"604","7671","LUB-004","BO-010-1190","7-1/16” 10K LUB SPOOL - 10’-0” LG.",2023,30,"STLAD",330,3,10,"B0078","BUSTR",0,NA,0,0,40,NA,"EMEA0089",1,2023-05-23,"06/06/2023","12:00:00.000000AM",2023-06-06,"12:00:00.000000AM","08/06/2023","11:59:00.000000PM","08/06/2023","11:59:00.000000PM",NA,"","","","",NA,"N",8,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"",NA,"Y","N","N","N",1,1,1,1,1,1,1,1,NA,"",1,"WORKORDER",NA,NA,"AOA",NA,0,0,"N",NA,NA,NA,NA,"LUBRICATOR_TEMPLATE","LUBRICATOR",2,NA,2,NA,999,"STLAD","LUANDA",NA,"","PM3MT",NA,NA,"OIIBATCH","",48,6,2023,"B0078",40,"BUSTR-7671"
"STLAD-330-4","LUANDA","INTV SLTN","PLAN","PSCH",62,"60-90","IRIS WIRELINE LUBRICATOR ASSEMBLY MAINTENANCE PROCEDURE: Quarterly Maintenance, Yearly Maintenance and Testing, 4 Year Maintenance, and 5 Year Maintenance",704286,"604","7672","LUB-005","BO-010-1189","7-1/16” 10K LUB SPOOL - 10’-0” LG. W/ 6” BORE (Exist.Spool)",2023,30,"STLAD",330,4,10,"B0078","BUSTR",0,NA,0,0,40,NA,"EMEA0089",1,2023-05-23,"06/06/2023","12:00:00.000000AM",2023-06-06,"12:00:00.000000AM","08/06/2023","11:59:00.000000PM","08/06/2023","11:59:00.000000PM",NA,"","","","",NA,"N",8,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"",NA,"Y","N","N","N",1,1,1,1,1,1,1,1,NA,"",1,"WORKORDER",NA,NA,"AOA",NA,0,0,"N",NA,NA,NA,NA,"LUBRICATOR_TEMPLATE","LUBRICATOR",2,NA,2,NA,999,"STLAD","LUANDA",NA,"","PM3MT",NA,NA,"OIIBATCH","",48,6,2023,"B0078",40,"BUSTR-7672"
"STLAD-330-5","LUANDA","INTV SLTN","PLAN","PSCH",62,"60-90","IRIS WIRELINE LUBRICATOR ASSEMBLY MAINTENANCE PROCEDURE: Quarterly Maintenance, Yearly Maintenance and Testing, 4 Year Maintenance, and 5 Year Maintenance",704286,"604","7673","LUB-006","BO-014-0044","7-1/16” 10K x 7-1/16” 10K API FLANGE PROFILE 10’ SPOOL",2023,30,"STLAD",330,5,10,"B0078","BUSTR",0,NA,0,0,40,NA,"EMEA0089",1,2023-05-23,"06/06/2023","12:00:00.000000AM",2023-06-06,"12:00:00.000000AM","08/06/2023","11:59:00.000000PM","08/06/2023","11:59:00.000000PM",NA,"","","","",NA,"N",8,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"",NA,"Y","N","N","N",1,1,1,1,1,1,1,1,NA,"",1,"WORKORDER",NA,NA,"AOA",NA,0,0,"N",NA,NA,NA,NA,"LUBRICATOR_TEMPLATE","LUBRICATOR",2,NA,2,NA,999,"STLAD","LUANDA",NA,"","PM3MT",NA,NA,"OIIBATCH","",48,6,2023,"B0078",40,"BUSTR-7673"
"STLAD-330-6","LUANDA","INTV SLTN","PLAN","PSCH",62,"60-90","IRIS WIRELINE LUBRICATOR ASSEMBLY MAINTENANCE PROCEDURE: Quarterly Maintenance, Yearly Maintenance and Testing, 4 Year Maintenance, and 5 Year Maintenance",704286,"604","7679","LUB-012","BO-014-0029","LUBRICATOR DEPLOYMENT TEE SPOOL - 7.06 - 10K x 10FT",2023,30,"STLAD",330,6,10,"B0078","BUSTR",0,NA,0,0,40,NA,"EMEA0089",1,2023-05-23,"06/06/2023","12:00:00.000000AM",2023-06-06,"12:00:00.000000AM","08/06/2023","11:59:00.000000PM","08/06/2023","11:59:00.000000PM",NA,"","","","",NA,"N",8,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"",NA,"Y","N","N","N",1,1,1,1,1,1,1,1,NA,"",1,"WORKORDER",NA,NA,"AOA",NA,0,0,"N",NA,NA,NA,NA,"LUBRICATOR_TEMPLATE","LUBRICATOR",2,NA,2,NA,999,"STLAD","LUANDA",NA,"","PM3MT",NA,NA,"OIIBATCH","",48,6,2023,"B0078",40,"BUSTR-7679"
"STLAD-330-7","LUANDA","INTV SLTN","PLAN","PSCH",62,"60-90","IRIS WIRELINE LUBRICATOR ASSEMBLY MAINTENANCE PROCEDURE: Quarterly Maintenance, Yearly Maintenance and Testing, 4 Year Maintenance, and 5 Year Maintenance",704286,"604","7676","LUB-009","BO-014-0047","7-1/16” 10K x 7-1/16” 10K API FLANGE PROFILE 10’ SPOOL",2023,30,"STLAD",330,7,10,"B0078","BUSTR",0,NA,0,0,40,NA,"EMEA0089",1,2023-05-23,"06/06/2023","12:00:00.000000AM",2023-06-06,"12:00:00.000000AM","08/06/2023","11:59:00.000000PM","08/06/2023","11:59:00.000000PM",NA,"","","","",NA,"N",8,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"",NA,"Y","N","N","N",1,1,1,1,1,1,1,1,NA,"",1,"WORKORDER",NA,NA,"AOA",NA,0,0,"N",NA,NA,NA,NA,"LUBRICATOR_TEMPLATE","LUBRICATOR",2,NA,2,NA,999,"STLAD","LUANDA",NA,"","PM3MT",NA,NA,"OIIBATCH","",48,6,2023,"B0078",40,"BUSTR-7676"
"STLAD-330-8","LUANDA","INTV SLTN","PLAN","PSCH",62,"60-90","IRIS WIRELINE LUBRICATOR ASSEMBLY MAINTENANCE PROCEDURE: Quarterly Maintenance, Yearly Maintenance and Testing, 4 Year Maintenance, and 5 Year Maintenance",704286,"604","7683","LUB-016","W57867/1-1","CONNECTOR No 8 072 OPTIMA FEMALE HUB-API 1-1/16 IN SPOOL A694-F65+625 INLAY",2023,30,"STLAD",330,8,10,"B0078","BUSTR",0,NA,0,0,40,NA,"EMEA0089",1,2023-05-23,"06/06/2023","12:00:00.000000AM",2023-06-06,"12:00:00.000000AM","08/06/2023","11:59:00.000000PM","08/06/2023","11:59:00.000000PM",NA,"","","","",NA,"N",8,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"",NA,"Y","N","N","N",1,1,1,1,1,1,1,1,NA,"",1,"WORKORDER",NA,NA,"AOA",NA,0,0,"N",NA,NA,NA,NA,"LUBRICATOR_TEMPLATE","LUBRICATOR",2,NA,2,NA,999,"STLAD","LUANDA",NA,"","PM3MT",NA,NA,"OIIBATCH","",48,6,2023,"B0078",40,"BUSTR-7683"
"STLAD-330-9","LUANDA","INTV SLTN","PLAN","PSCH",62,"60-90","IRIS WIRELINE LUBRICATOR ASSEMBLY MAINTENANCE PROCEDURE: Quarterly Maintenance, Yearly Maintenance and Testing, 4 Year Maintenance, and 5 Year Maintenance",704286,"604","7684","LUB-017","W58563/1-1","CONNECTOR NO 8 OPTIMA 7.06-10K FLG - 7.06 IN BORE. MALE HUB ASSY",2023,30,"STLAD",330,9,10,"B0078","BUSTR",0,NA,0,0,40,NA,"EMEA0089",1,2023-05-23,"06/06/2023","12:00:00.000000AM",2023-06-06,"12:00:00.000000AM","08/06/2023","11:59:00.000000PM","08/06/2023","11:59:00.000000PM",NA,"","","","",NA,"N",8,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"",NA,"Y","N","N","N",1,1,1,1,1,1,1,1,NA,"",1,"WORKORDER",NA,NA,"AOA",NA,0,0,"N",NA,NA,NA,NA,"LUBRICATOR_TEMPLATE","LUBRICATOR",2,NA,2,NA,999,"STLAD","LUANDA",NA,"","PM3MT",NA,NA,"OIIBATCH","",48,6,2023,"B0078",40,"BUSTR-7684"
"STLAD-275-1","LUANDA","INTV SLTN","PSTJB","OHWP",61,"60-90","Rebuild T4 arm SN 181290, PN1990295",703088,"1",NA,NA,NA,NA,2023,30,"STLAD",275,1,10,"B0078","",0,NA,0,0,1,NA,"",1,2023-05-24,"02/03/2023","12:00:00.000000AM",2023-03-02,"12:00:00.000000AM","10/03/2023","11:59:00.000000PM","10/03/2023","11:59:00.000000PM",NA,"","","","",NA,"",16,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",NA,"Y","N","N","N",1,1,1,1,1,1,1,1,NA,"N",1,"WORKORDER",NA,NA,"AOA",NA,0,0,"N",NA,NA,NA,NA,"","",2,NA,2,NA,999,"","",NA,"","",NA,NA,"DANTONIO","21/07/2023  9:13:21AM",144,3,2023,"B0078",1,NA
"STLAD-332-1","LUANDA","C&I","PREJB","OPEN",61,"60-90","MAERSK FORZA ESSO - HRS ADDITIONAL ITEMS MAC Pump
Methanol Wand/Jetting Wand
Methanol Pump and PPE (Already on Forza for HRS scope)
2 x 50KG Buoyancy Ball
2 x 20kg Buoyancy Ball  
70 metre Hose from SSP",212153,"7000",NA,NA,NA,NA,2023,30,"STLAD",332,1,10,"B0078","",0,NA,0,0,1,NA,"",1,2023-05-24,"20/05/2023","",NA,"","","","24/05/2023","",NA,"","","","",NA,"",NA,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",NA,"N","N","N","N",1,1,1,1,1,1,1,1,NA,"N",1,"WORKORDER",NA,NA,"AOA",NA,0,0,"N",NA,NA,NA,NA,"","",2,NA,2,NA,999,"","",NA,"","",NA,NA,"MFOFANA","24/05/2023 10:12:27AM",NA,NA,NA,"B0078",1,NA
"STABO-584-1","ABERDEEN","DRILL SUPP","PLAN","PSCH",60,"31-60","Subsea 7 Hotstab Tool (Male / Female)",184031,"4260","8934","BP00110","BP00110","Hotstab Tool, Single Port Female (690 Bar W.P.)",2023,30,"STABO",584,1,10,"B0551","BUSTR",0,NA,0,0,2.5,NA,"EMEA0500",1,2023-05-25,"25/05/2023","12:00:00.000000AM",2023-05-25,"12:00:00.000000AM","31/05/2023","11:59:00.000000PM","31/05/2023","11:59:00.000000PM",NA,"","","","",NA,"",16,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",2020502,"Y","N","N","N",1,1,1,1,1,1,1,1,NA,"N",1,"WOMUK",NA,NA,"GBP",NA,0,0,"N",NA,NA,NA,NA,"","BP-ABO-HS-TOOL-PP",2,NA,2,NA,999,"STABO","ABERDEEN",NA,"","",NA,NA,"PMAHAJAN","25/05/2023  9:38:43AM",60,5,2023,"B0551",1,"BUSTR-8934"
"STLAD-335-1","LUANDA","INTV SLTN","PLAN","PSCH",57,"31-60","SURFACE ACCUMULATION RACKS - IRIS MAINTENANCE PROCEDURE",704286,"604","25344","IAR-01","IAR-01","ACCUMULATOR RACK - 60 GALLON",2023,30,"STLAD",335,1,10,"B0078","BUSTR",0,NA,0,0,40,NA,"EMEA0089",1,2023-05-28,"11/06/2023","12:00:00.000000AM",2023-06-11,"12:00:00.000000AM","13/06/2023","11:59:00.000000PM","13/06/2023","11:59:00.000000PM",NA,"","","","",NA,"N",8,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"",NA,"Y","N","N","N",1,1,1,1,1,1,1,1,NA,"",1,"WORKORDER",NA,NA,"AOA",NA,0,0,"N",NA,NA,NA,NA,"SURFACE_RACK_TEMPLATE","SURFACE_ACCUMULATION_RACK",2,NA,2,NA,999,"STLAD","LUANDA",NA,"","PM3MT",NA,NA,"OIIBATCH","",43,6,2023,"B0078",40,"BUSTR-25344"
"STLAD-335-2","LUANDA","INTV SLTN","PLAN","PSCH",57,"31-60","SURFACE ACCUMULATION RACKS - IRIS MAINTENANCE PROCEDURE",704286,"604","25346","IAR-02","IAR-02","ACCUMULATOR RACK - 40 GALLON
MFG DATE: 5/01/99",2023,30,"STLAD",335,2,10,"B0078","BUSTR",0,NA,0,0,40,NA,"EMEA0089",1,2023-05-28,"11/06/2023","12:00:00.000000AM",2023-06-11,"12:00:00.000000AM","13/06/2023","11:59:00.000000PM","13/06/2023","11:59:00.000000PM",NA,"","","","",NA,"N",8,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"",NA,"Y","N","N","N",1,1,1,1,1,1,1,1,NA,"",1,"WORKORDER",NA,NA,"AOA",NA,0,0,"N",NA,NA,NA,NA,"SURFACE_RACK_TEMPLATE","SURFACE_ACCUMULATION_RACK",2,NA,2,NA,999,"STLAD","LUANDA",NA,"","PM3MT",NA,NA,"OIIBATCH","",43,6,2023,"B0078",40,"BUSTR-25346"
"STABO-573-1","ABERDEEN","DRILL SUPP","PLAN","QC",56,"31-60","COT Transport Frame",184031,"4260","8878","BP00047","BP00047","Transportation Frame, Change Out Tool (COT)",2023,30,"STABO",573,1,10,"B0551","BUSTR",0,NA,0,0,4,NA,"EMEA0081",1,2023-05-29,"17/05/2023","12:00:00.000000AM",2023-05-17,"12:00:00.000000AM","31/05/2023","11:59:00.000000PM","31/05/2023","11:59:00.000000PM",NA,"","","","",NA,"",16,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",2020502,"Y","N","N","N",1,1,1,1,1,1,1,1,NA,"N",1,"WOMUK",NA,NA,"GBP",NA,0,0,"N",NA,NA,NA,NA,"","BP_ABO_COT_TRANS_FRAME_PP",2,NA,2,NA,999,"","",NA,"","",NA,NA,"JKAUR3","29/05/2023  1:34:45AM",68,5,2023,"B0551",1,"BUSTR-8878"
